Hugo_Symbol,TCGA-38-4625-01A-01R-1206-07,TCGA-44-3396-01A-01R-1206-07,TCGA-38-4627-01A-01R-1206-07,TCGA-38-4626-01A-01R-1206-07,TCGA-44-2665-01A-01R-A278-07,TCGA-44-2661-01A-01R-1107-07,TCGA-44-2657-01A-01R-1107-07,TCGA-44-2668-01A-01R-0946-07,TCGA-44-2668-01A-01R-A278-07,TCGA-44-2662-01A-01R-0946-07,TCGA-44-2655-01A-01R-0946-07,TCGA-38-4632-01A-01R-1755-07,TCGA-44-2665-01A-01R-0946-07,TCGA-44-2662-01A-01R-A278-07,TCGA-38-4625-01A-01R-1206-07.1,TCGA-38-4632-11A-01R-1755-07,TCGA-38-4627-11A-01R-1758-07,TCGA-44-2665-11A-01R-1758-07,TCGA-44-2662-11A-01R-1758-07,TCGA-44-2661-11A-01R-1758-07,TCGA-44-2668-11A-01R-1758-07,TCGA-38-4625-11A-01R-1758-07,TCGA-44-3396-11A-01R-1758-07,TCGA-44-2657-11A-01R-1758-07,TCGA-38-4626-11A-01R-1758-07,TCGA-44-2655-11A-01R-1758-07
CARKD,0.0,3226.96,2142.06,3034.49,715.65,1656.18,1368.03,1804.16,615.54,1672.11,8359.9,330.18,1516.87,943.93,1548.62,676.73,1418.51,2372.32,1614.98,1955.77,1599.8,2135.16,2571.04,1654.95,1789.12,2939.02
ASB10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASAL3,0.0,1581.0,602.0,1054.0,131.0,1113.0,1394.0,919.0,317.0,652.0,809.0,215.0,395.0,412.0,489.0,252.0,484.0,1010.0,819.0,1005.0,860.0,589.0,1448.0,1968.0,576.0,1017.0
ZMAT2,0.0,6891.18,7284.0,7095.65,3640.83,3542.52,3402.29,7929.72,2279.54,8074.03,9356.41,1708.53,5655.61,3946.83,5846.12,2144.0,3393.07,4317.14,2968.16,3136.15,3842.14,5156.05,5038.35,3176.09,4559.24,4893.39
CCDC78,0.0,633.0,196.0,194.0,52.0,436.0,321.0,81.0,24.0,182.0,83.0,151.0,208.0,129.0,162.0,102.0,86.0,197.0,8.0,83.0,28.0,1110.0,1083.0,318.0,2043.0,826.0
RPL8,1.0,113185.98,110029.99,101328.0,23436.99,78883.95,52835.0,129946.98,36488.99,51631.99,124796.99,169948.97,72061.99,27022.97,265046.19,42653.99,76135.0,73709.0,44881.99,43994.0,54605.99,117921.0,62471.0,56360.0,94647.0,75186.99
PDS5A,0.0,10719.0,5853.0,12343.0,8615.0,4898.0,4441.0,10437.0,5461.0,10605.0,10282.0,3379.0,5654.0,10074.0,8975.0,2281.0,3590.0,6564.0,4765.0,5145.0,6771.0,5204.0,8616.0,4126.0,5548.0,7847.0
GEMIN6,0.0,1596.0,784.0,778.0,543.0,916.0,325.0,672.0,224.0,843.0,2075.0,697.0,545.0,514.0,1331.0,304.0,483.0,442.0,233.0,419.0,421.0,663.0,495.0,407.0,614.0,578.0
GPATCH3,0.0,1008.0,877.96,1338.9,412.98,661.99,816.83,870.91,317.88,716.0,1392.83,424.99,642.99,464.87,814.88,423.98,632.97,910.93,501.98,739.0,931.85,1078.99,926.89,673.83,961.0,1120.9
CCDC89,0.0,50.0,176.0,58.0,60.0,81.0,41.0,28.0,11.0,206.0,42.0,14.0,80.0,125.0,26.0,24.0,77.0,53.0,51.0,82.0,9.0,168.0,264.0,53.0,154.0,199.0
FAM92B,0.0,289.0,179.0,104.0,14.0,235.0,154.0,7.0,5.0,13.0,69.0,79.0,25.0,6.0,22.0,93.0,54.0,164.0,5.0,64.0,18.0,773.0,1079.0,303.0,1829.0,725.0
SNUPN,0.0,1842.48,1118.02,1915.68,1118.41,2379.39,546.4,1055.53,358.47,1427.43,3232.54,931.4,1655.35,1010.71,1945.66,587.49,1022.64,1269.42,745.78,826.99,893.37,1269.86,1127.43,848.6,1479.53,1472.43
UQCRFS1,0.0,5775.34,4235.24,6680.08,2392.41,4319.85,2083.78,5608.39,1922.86,25040.49,4409.64,4245.81,3002.07,16974.35,7387.77,2360.06,4099.75,3928.01,2618.85,2443.21,4053.05,5287.89,3920.57,2686.55,5981.17,3982.24
TNIK,1.0,1107.0,1022.0,4867.0,550.0,517.0,971.0,912.0,487.0,934.0,418.0,754.0,577.0,756.0,2880.0,420.0,546.0,1704.0,1427.0,1241.0,2155.0,1616.0,1893.0,1389.0,1687.0,2414.0
NNAT,0.0,25.0,35.0,86.0,15.0,10.0,15.0,24.0,10.0,16.0,27.0,6.0,31.0,21.0,13.0,31.0,74.0,74.0,60.0,37.0,85.0,30.0,66.0,34.0,137.0,31.0
SMAGP,2.0,2610.19,926.93,1268.53,485.45,833.2,327.62,2576.37,575.11,1277.23,1104.52,1543.57,1174.68,491.42,2537.0,332.34,800.4,1315.14,1072.92,624.06,898.41,1080.77,1040.76,902.35,963.1,1881.29
PDE6H,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
PTEN,5.0,6582.4,11502.62,11445.04,12421.95,4545.4,2578.39,11344.83,5970.33,4812.29,8109.33,2728.19,6755.19,5522.49,6737.82,2842.23,6483.43,5604.19,4808.8,4725.6,5363.97,6268.61,9786.66,3873.36,5189.26,8315.77
AKT1,1.0,12142.37,14868.75,23532.22,4134.37,7878.42,6582.38,25969.09,7940.28,10417.49,15071.03,2975.38,6972.55,6045.94,13571.58,4642.9,8709.21,14838.76,11602.45,9186.34,13514.19,12266.29,14524.77,7779.19,11958.2,14366.53
COX6A2,0.0,0.0,3.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0,2.0
FAM187A,0.0,544.01,256.94,166.63,238.62,67.5,72.26,237.28,87.34,382.3,440.96,86.04,247.63,253.87,189.25,62.81,60.91,133.99,50.86,71.02,95.58,273.53,368.24,107.94,369.73,301.64
NUP85,0.0,5656.0,1495.0,2602.0,1560.0,1570.0,1203.0,3426.0,1350.0,2962.0,1991.0,2067.0,1811.0,1932.0,5259.0,478.0,875.0,1486.0,900.0,1083.0,1435.0,1312.0,1495.0,1021.0,1439.0,1620.0
C10orf40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB4,0.0,5.0,5.0,2.0,4.0,2.0,2.0,0.0,0.0,3.0,22.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
TAAR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN7A,0.0,847.0,2743.0,2406.0,2248.0,1507.0,1096.0,98.0,90.0,286.0,1198.0,111.0,772.0,371.0,499.0,1315.0,2926.0,2955.0,4286.0,4688.0,1683.0,5653.0,7199.0,1473.0,2119.0,8034.0
MAD2L1,0.0,3153.34,635.0,588.0,873.35,612.02,533.0,3269.07,1168.26,3251.9,603.0,2082.0,644.0,2535.48,7536.71,156.0,320.09,170.0,67.0,123.0,200.0,188.0,248.0,299.0,304.0,220.0
XRRA1,4.0,1308.78,1252.87,2061.02,536.13,651.47,575.16,906.09,310.42,2657.23,1462.76,173.23,826.5,1587.6,1410.75,272.43,615.28,783.76,1490.48,604.71,565.62,1030.23,790.52,593.24,1011.91,908.54
STAT5A,1.0,4514.4,2779.28,4896.24,803.47,1994.72,1840.44,4906.04,1467.62,3062.06,1961.86,800.04,1451.27,1815.74,2342.21,1223.17,2163.57,3695.9,3032.95,3234.63,5862.72,4224.09,5486.16,3341.12,4397.94,3849.73
TTC21B,0.0,1176.0,692.0,1513.0,1894.79,896.0,668.0,1130.99,671.56,852.0,1016.0,355.0,874.0,967.0,546.0,341.0,548.0,887.98,735.0,793.0,610.0,933.0,1309.0,568.0,883.0,1569.0
SPANXC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF174,0.0,804.8,540.06,676.33,506.64,550.19,410.02,768.06,253.61,495.72,936.64,253.87,966.48,240.72,899.09,188.88,310.83,542.37,224.19,461.58,341.53,499.81,677.81,376.25,410.38,647.22
HOXC9,0.0,179.0,64.0,27.0,0.0,12.0,11.0,85.0,14.0,7.0,20.0,7.0,12.0,1.0,159.83,0.0,1.0,15.0,3.0,32.0,8.0,17.0,81.0,14.0,2.0,62.0
HPDL,0.0,83.0,32.0,36.0,20.0,15.0,49.0,78.0,25.0,42.0,10.0,48.0,64.0,30.0,67.0,4.0,14.0,7.0,3.0,7.0,11.0,9.0,14.0,24.0,5.0,21.0
SMARCA4,9.0,20908.0,4310.0,12642.0,2719.0,3431.0,3920.0,18245.0,6270.0,8665.0,5311.0,2528.0,6396.0,5023.0,23741.0,1643.0,2332.0,9319.0,6097.0,5998.0,7225.0,4719.0,10109.0,5335.0,4552.0,10119.0
EPT1,0.0,3889.98,2345.96,3353.98,1740.99,1485.92,624.0,3103.07,1740.73,4058.91,4364.97,1890.72,1092.91,4308.43,6619.7,621.0,788.0,1271.0,774.98,794.0,1703.96,965.0,1716.97,803.0,1315.0,1289.0
ZNF225,0.0,310.0,149.0,281.0,329.0,198.0,119.0,169.0,106.0,282.0,154.0,70.0,199.0,278.0,54.0,56.0,92.0,138.0,76.0,162.0,166.0,131.0,244.0,126.0,132.0,276.0
GLB1,0.0,11302.0,5972.0,10512.0,4928.17,6185.0,2689.0,5607.0,1909.31,8989.0,11376.0,4133.0,5934.0,5627.2,11485.0,3136.0,4729.0,7002.0,4564.0,4901.0,8603.04,8312.0,8183.0,4585.0,8935.0,5313.0
RFC3,0.0,3147.0,519.0,804.0,326.0,665.0,438.0,1604.0,550.0,647.0,629.0,712.0,374.0,448.0,2153.0,280.0,446.0,446.0,264.0,259.0,408.0,499.0,599.0,372.0,456.0,443.0
PLCD3,1.0,854.0,2309.0,1406.0,173.0,479.0,279.0,1042.0,222.0,599.0,1090.0,229.0,1059.0,191.0,1376.0,205.0,895.0,1473.0,1688.0,2005.0,888.0,1371.0,1711.0,902.0,832.0,2908.0
LUZP2,0.0,46.0,182.0,9.0,84.0,203.0,42.0,9.0,4.0,1.0,103.0,0.0,80.0,0.0,2.0,2.0,369.0,165.0,20.0,313.0,11.0,34.0,147.0,5.0,5.0,251.0
HS6ST1,0.0,3387.67,4583.03,5874.31,1213.8,2065.55,2795.13,3506.41,1249.8,2135.27,4877.41,980.23,2478.54,1324.4,2525.57,950.95,2159.64,4589.1,3448.11,3495.33,3942.96,3548.18,5737.57,2095.86,2479.34,5346.86
DMRTA1,0.0,121.0,193.0,484.0,69.0,201.0,133.0,194.0,98.0,227.0,771.0,24.0,23.0,287.0,109.0,111.0,145.0,116.0,120.0,190.0,121.0,240.0,173.0,174.0,236.0,306.0
MRGPRX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALG8,1.0,5022.0,2120.0,2315.0,999.0,1799.0,1154.0,1687.0,492.0,3067.0,3982.0,1007.0,1388.0,1466.0,3185.0,535.0,895.0,1307.0,931.0,974.0,1248.0,1425.0,1469.0,833.0,1424.0,1389.0
PIK3CD,0.0,2899.02,1363.0,3998.0,425.0,2083.0,2308.0,2334.0,864.0,2082.0,1580.0,525.0,1067.0,1189.0,1206.0,880.0,950.0,1675.0,1994.0,2050.0,1762.0,1578.0,2376.0,3377.0,2157.0,2016.0
TSPAN16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC37A,0.0,253.55,41.92,613.18,305.15,94.42,208.8,171.3,183.77,204.56,179.56,38.08,199.74,235.28,105.22,25.33,23.14,173.02,97.85,91.35,141.52,135.99,139.27,171.01,327.91,171.6
DPM3,0.0,1618.0,1065.0,1428.0,194.0,1314.0,748.0,934.0,239.0,558.0,2134.0,3009.0,1420.0,273.0,2468.0,550.0,1550.0,987.0,730.0,609.0,792.0,1798.0,1001.0,630.0,1931.0,986.0
PPP1R10,0.0,9528.0,2872.0,7147.0,1261.0,1905.0,1745.0,4855.0,1460.0,4546.0,4020.0,1384.0,3809.0,2193.0,6331.0,1116.0,2120.0,5140.0,7782.0,3289.0,6072.0,4936.0,7717.0,2915.0,6150.0,5817.0
ZNF668,0.0,0.0,0.0,0.0,0.0,0.0,9.26,0.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0
POLL,0.0,1734.47,1467.25,2302.34,535.84,1186.68,831.96,1733.22,434.79,1287.99,2101.98,697.99,1436.05,541.85,2029.27,491.92,879.69,1404.72,1210.96,1177.54,885.77,1765.25,1513.56,1074.92,1327.0,1802.97
AC018470.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSR2,1.0,2795.0,2178.0,3677.0,440.0,1433.0,1687.0,2282.0,579.0,2609.0,3811.0,568.0,1639.0,1032.0,3183.0,809.0,1646.0,3131.99,2291.0,2198.0,2182.0,2700.0,3069.0,1993.0,2152.0,3605.0
GTF2F2,0.0,2335.0,1343.0,1957.0,1327.0,943.0,577.0,2020.0,703.0,630.0,1983.0,458.0,1115.0,505.0,2673.0,561.0,835.0,912.0,609.0,720.0,923.0,1158.0,1067.0,666.0,1213.0,1062.0
TTC18,0.0,167.49,69.72,222.8,183.31,256.25,115.32,76.44,47.28,119.0,226.12,43.64,107.87,92.33,113.09,46.49,32.0,115.0,37.04,67.21,41.2,195.53,515.49,127.52,408.08,374.63
TRAM2,0.0,5532.0,6691.0,5923.0,2471.0,1737.0,2071.0,5861.0,1741.0,2919.0,1819.0,925.0,4690.0,1437.0,4233.0,504.0,1648.0,4233.0,3067.0,4257.0,2453.0,1689.0,4200.0,1602.0,1519.0,4648.0
GMFG,0.0,3362.0,2363.0,4100.0,916.0,4086.0,1470.0,1833.0,591.0,1588.0,2300.0,1238.0,1143.0,1069.0,1322.0,2092.0,5403.0,3740.0,2452.0,2091.0,3559.0,5716.0,4097.0,2753.0,7949.0,3286.0
BRF1,1.0,1795.41,1741.05,2840.59,693.02,1214.27,1319.0,2487.0,980.48,1318.0,3888.0,379.6,1151.0,1011.05,2204.64,365.5,880.11,1906.81,1525.0,1615.0,1526.77,1617.24,2029.12,1170.61,1938.67,2718.37
MSR1,1.0,9228.0,11645.0,22207.0,3836.0,11688.0,3126.0,6665.0,2619.0,9479.0,2929.0,3119.0,2460.0,7779.0,4239.0,2778.0,25659.0,8153.96,8832.0,10070.0,29386.0,44873.0,31111.0,6553.0,70105.0,9534.0
MINK1,2.0,6757.97,3040.39,9058.29,960.37,3100.68,3109.0,8557.22,2298.72,4768.67,5634.35,1264.88,3019.89,2128.33,5861.86,1344.22,3171.14,10608.09,7588.24,7600.79,10624.07,8815.15,13388.47,5917.07,10485.33,10431.5
CD300A,0.0,2852.0,1794.0,5434.82,676.76,2314.79,824.0,1190.47,418.61,5444.84,717.0,678.55,894.63,3542.0,911.21,1174.06,1623.7,853.54,1021.0,651.0,1388.39,1286.0,1425.0,742.0,1990.0,650.0
CCL15-CCL14,0.0,26.32,208.37,339.5,10.46,194.86,133.51,50.78,3.01,6.82,181.9,78.96,22.37,6.24,22.5,315.08,118.02,256.28,669.13,251.26,153.57,830.0,899.93,442.82,692.57,2132.62
IFT80,0.0,3224.1,1519.72,4124.58,2975.44,1915.73,932.0,2475.31,1120.47,1509.0,3886.03,380.0,1806.24,1391.99,1115.01,1037.09,1032.79,1628.0,1016.0,1240.0,1397.76,1794.24,2159.94,962.0,1932.91,1996.74
ATF3,0.0,7975.0,1625.0,5792.0,761.0,1343.0,735.0,2197.0,677.0,1830.0,3644.0,944.0,1157.0,1107.0,2440.0,872.0,8106.0,4693.0,37292.0,2875.0,3973.0,11762.0,8122.0,7535.0,12155.0,12202.0
DCAF12L1,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
VAMP4,0.0,1928.0,1722.0,2312.0,2798.0,1789.0,790.0,1829.0,627.0,1367.0,2977.0,837.0,1909.0,965.0,2979.0,782.0,1654.0,1359.0,1115.0,1097.0,992.0,2043.0,2025.0,837.0,1867.0,1869.0
INPP5E,0.0,1160.0,359.0,1066.0,228.0,431.0,343.0,497.0,178.0,593.0,631.0,251.0,591.0,351.0,671.0,181.0,332.0,850.0,676.0,657.0,512.0,641.0,1015.0,486.0,691.0,1062.0
C1orf122,0.0,5479.27,2757.85,2931.28,501.02,1811.18,1898.8,2744.65,853.75,2341.16,2960.2,2161.7,1311.0,1615.87,3249.4,774.96,2062.09,1960.87,1028.42,1036.51,1382.15,1766.56,1583.1,1087.02,1685.71,1591.69
G2E3,3.0,1435.99,1206.0,1238.99,2004.96,1040.0,557.0,2552.0,1264.0,850.0,1093.0,767.0,890.0,1027.99,2119.0,347.0,676.0,651.0,342.0,435.0,589.0,797.0,922.0,421.0,876.0,886.0
XPR1,0.0,6509.0,6053.0,7301.0,19968.0,3150.0,2095.0,10664.0,4918.0,7928.0,14910.0,7733.0,16003.0,6625.0,9789.0,853.0,1443.0,2287.0,1522.0,1748.0,2926.0,1979.0,3559.0,1170.0,2257.0,2569.0
ZNF408,0.0,1112.0,757.0,951.0,171.0,509.0,552.0,1109.0,339.0,460.0,728.0,207.0,602.0,218.0,1022.0,213.0,379.0,710.0,431.0,447.0,724.0,563.0,800.0,464.0,628.0,808.0
CD2,0.0,2151.0,873.0,625.0,555.0,3421.0,2145.0,1618.0,448.0,554.0,1648.0,663.0,795.0,278.0,876.0,673.0,716.0,472.0,716.0,1414.0,666.0,525.0,1682.0,2033.0,538.0,620.0
ST3GAL4,0.0,6633.0,4166.0,1836.0,1660.0,1360.0,839.0,4577.0,1459.0,1675.0,3626.0,633.0,3171.0,878.0,2176.0,599.0,2465.0,2549.0,2199.0,2496.0,1287.0,2118.0,2404.0,1240.0,1145.0,2990.0
CSRNP2,0.0,4116.0,2699.0,3608.0,1842.0,1458.0,959.0,4694.0,1304.0,2850.0,2853.0,1168.0,2909.0,1373.0,2313.0,506.0,1297.0,1733.0,1492.0,1292.0,1805.0,1407.0,2296.0,968.0,1869.0,2045.0
STRIP2,1.0,1077.0,65.0,641.0,1045.0,132.0,100.0,1944.0,861.0,2461.0,397.0,2144.0,744.0,2045.0,2996.0,60.0,47.0,80.0,64.0,68.0,159.0,37.0,105.0,168.0,118.0,79.0
RERE,0.0,8477.39,3618.0,11592.93,1460.0,3915.0,5483.56,6102.0,849.86,4967.96,5620.69,1615.61,4352.95,1457.84,3690.93,1657.0,2802.0,11158.0,10231.0,7791.87,6291.0,5049.0,17263.98,5548.91,4175.0,13479.62
STK11,1.0,5022.91,2729.0,5416.9,1232.0,1919.0,1658.0,6483.95,3051.94,3904.98,1111.0,1153.96,2246.0,3754.86,7099.99,946.0,1942.99,3173.0,2141.0,2333.0,2488.99,3088.0,3454.99,2243.0,2866.98,3851.0
KCNK3,0.0,178.0,349.0,5977.0,2.0,165.0,233.0,105.0,17.0,21.0,871.0,48.0,27.0,10.0,266.0,1296.0,3753.0,1687.0,4057.0,1114.0,1413.0,3859.0,7299.0,1106.0,1763.0,4993.0
RHBG,0.0,38.0,2.0,34.0,5.0,11.0,6.0,15.0,6.0,15.0,20.0,59.0,12.0,17.0,99.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0
ORAI3,1.0,2602.26,2051.36,2551.31,1018.37,1744.69,1032.48,1881.89,580.52,2589.69,2081.97,577.36,2394.51,1388.62,3072.87,632.09,1205.25,1369.91,897.02,1221.16,1162.18,2208.44,1538.07,1252.31,1896.13,1841.49
NFKBIB,4.0,2315.0,977.0,2357.0,215.0,821.0,854.0,2228.0,640.0,2288.0,1139.0,931.0,711.0,1309.0,1598.0,517.0,904.0,1511.0,1294.0,933.0,1840.0,1365.0,1530.0,984.0,1749.0,1475.0
RAD1,10.0,2985.77,2535.49,3408.01,2046.48,2393.42,1276.29,2944.56,1006.67,2156.3,2881.1,2005.65,2193.54,1485.56,3382.33,627.55,1253.76,1671.63,1209.94,1407.89,1789.13,2049.6,1921.02,1135.56,1786.25,1766.65
TRAPPC8,0.0,5088.8,2351.61,4701.86,5479.7,2771.27,1641.91,4391.27,2656.22,2302.06,3935.33,1287.79,2348.16,2870.92,4231.09,1352.28,2014.46,2628.81,1809.6,2006.15,2431.92,2731.36,3962.65,1727.36,3070.71,3196.54
NFASC,0.0,338.0,709.0,1635.0,62.0,269.0,539.0,129.0,35.0,90.0,544.0,28.0,127.0,58.0,355.0,231.0,591.0,1092.0,1040.0,1432.0,1030.0,1069.0,2842.0,1201.0,455.0,2320.0
B3GNT3,0.0,4422.0,1545.0,2134.0,1024.0,768.0,1570.0,6302.0,1597.0,4600.0,2072.0,1158.0,2928.0,1532.0,2034.0,10.0,42.0,53.0,22.0,80.0,256.0,157.0,169.0,104.0,521.0,88.0
KATNB1,0.0,3388.0,1734.0,2146.0,926.0,832.0,840.0,2415.0,839.0,1871.0,2265.0,795.0,2425.0,1142.0,2519.0,487.0,947.0,1541.0,1158.0,1079.0,1294.0,1703.0,1964.0,998.0,1922.0,1677.0
OR10G6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP2,0.0,49402.0,52437.0,42591.0,8707.0,16040.0,11760.0,50634.0,6271.0,41020.0,12410.0,8558.32,53342.0,9850.61,26219.87,10752.32,19044.0,40030.0,37944.78,44974.0,30545.86,38083.0,45201.0,18313.0,31395.55,54446.0
C16orf54,1.0,771.0,567.0,638.0,79.0,743.0,769.0,369.0,159.0,252.0,525.0,122.0,159.0,247.0,256.0,270.0,433.0,546.0,756.0,714.0,953.0,1599.0,1206.0,1293.0,2785.0,612.0
SEC62,1.0,13303.0,14408.0,19248.0,4305.0,9709.0,6003.0,17356.0,6162.0,11856.0,22107.0,4177.0,8503.0,6824.0,8448.0,5570.0,8598.0,10875.97,7500.0,7492.0,9023.0,12843.0,13471.0,5983.0,11292.0,13998.0
ONECUT3,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C18orf63,0.0,0.0,0.0,121.0,7.0,3.0,1.0,0.0,0.0,0.0,15.0,1.0,5.0,0.0,6.0,13.0,25.0,18.0,30.0,0.0,37.0,59.0,62.0,9.0,25.0,13.0
PES1,2.0,6824.48,4502.28,6883.25,2223.2,2472.2,2243.0,7594.1,2663.03,4041.37,7107.05,2206.09,3175.17,2391.09,15717.02,1434.16,2220.4,3851.26,2242.15,2439.08,4179.18,3438.23,4114.13,2531.08,3429.43,4108.99
AP1M2,0.0,9342.0,2247.0,5148.0,2352.0,3232.0,2035.0,5670.0,1945.0,3208.0,5110.0,1586.0,4086.0,1986.0,18447.0,1082.0,1391.0,3017.0,1979.0,1933.0,2396.0,2660.0,2790.0,1970.0,2186.0,2749.0
PTPN4,0.0,1542.0,1057.0,2618.0,1862.0,1178.0,1055.0,1181.0,763.0,418.0,1975.0,370.0,595.0,587.0,3097.0,578.0,721.0,1397.0,924.0,852.0,921.0,1195.0,1904.0,877.0,1047.0,1402.0
KRT2,0.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,2.0,7.0,15.0,5.0,2.0
TYW5,0.0,846.71,359.0,705.12,959.0,644.0,398.61,1007.55,457.56,498.0,984.97,360.0,596.0,531.8,688.69,157.6,230.0,310.0,172.0,217.02,301.0,286.0,411.0,220.0,423.0,357.0
COMMD2,4.0,3354.0,2939.0,4222.0,3154.0,2492.0,1249.0,2903.0,1163.0,2413.0,2644.0,1558.0,2102.0,1915.0,3897.0,1506.0,2943.0,2286.0,1294.0,1957.0,1907.0,2637.0,2648.0,1399.0,2893.0,3063.0
USP32,0.0,4837.51,2140.75,5124.22,2947.03,1218.66,1045.45,5486.12,3018.51,4608.29,2698.6,1117.23,1966.63,4662.72,3478.72,979.16,976.69,2691.67,1998.54,1869.64,3084.98,1943.34,3835.01,1406.92,1936.16,2630.11
DAGLA,0.0,2925.14,258.0,1197.41,42.0,315.53,426.0,728.64,191.0,1303.0,671.43,149.22,114.0,480.0,555.56,251.0,274.0,925.0,540.45,638.0,987.0,716.0,988.0,415.0,946.0,953.0
PRSS37,0.0,2.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0
UTS2B,0.0,6.0,8.0,17.01,5.0,10.0,10.0,2.0,0.0,4.0,7.0,3.0,8.0,0.0,0.0,5.0,10.0,17.0,12.0,6.0,6.0,15.0,12.0,8.0,8.0,10.0
IQCG,0.0,1033.0,581.0,879.0,882.0,734.0,360.0,1705.0,687.0,2174.0,985.0,184.0,901.0,1322.0,803.0,283.0,293.0,463.0,258.0,410.0,375.0,849.0,1409.0,412.0,1732.0,1004.0
N4BP1,0.0,5413.0,3495.0,7264.0,5079.0,2652.0,2197.0,9642.0,3451.0,3779.0,4935.0,1167.0,5001.0,2192.0,6615.0,1819.0,2362.0,5957.0,6381.0,6400.0,4377.0,5173.0,6656.0,4385.0,4971.0,11819.0
RP11-315O6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9orf142,0.0,2096.0,857.0,1332.0,243.0,890.0,889.0,1416.0,386.0,765.0,1884.0,966.0,867.0,458.0,1612.0,370.0,1268.0,1183.0,821.0,775.0,810.0,1133.0,1119.0,863.0,1204.0,1208.0
CCDC158,0.0,134.0,15.0,23.0,8.0,11.0,5.0,10.0,7.0,9.0,6.0,2.0,5.0,14.0,4.0,0.0,6.0,8.0,23.0,7.0,7.0,15.0,20.0,4.0,9.0,26.0
NUDT16,0.0,5208.0,2331.0,9475.0,721.0,1543.0,1377.0,3853.0,1365.0,3007.0,4206.0,591.0,1961.0,1756.0,2244.0,1952.0,1637.0,7116.0,3388.0,2668.0,6305.0,3530.0,8323.0,2001.0,3087.0,3960.0
PPAP2B,0.0,6248.0,5633.0,12615.0,4471.0,2850.0,3039.0,8807.0,3636.0,3267.0,5105.0,2313.0,5053.0,2649.0,3862.0,5096.0,6172.0,10098.94,9896.0,9587.0,10619.0,10505.0,14985.0,4829.0,7012.0,15750.0
